GAME_ID,GAME_DATE_EST,REAL_GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,Initials,nickname,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,nickname_away,Initials_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
22000534,3/1/21,03/01/21_Spurs_Nets,Final,1610612759,SAS,Spurs,1610612751,2020,1610612759,113,0.454,0.667,0.429,30,48,1610612751,Nets,BKN,124,0.47,0.765,0.415,35,51,0
22000532,3/1/21,03/01/21_Rockets_Cavaliers,Final,1610612745,HOU,Rockets,1610612739,2020,1610612745,90,0.408,0.75,0.323,13,30,1610612739,Cavaliers,CLE,101,0.493,0.792,0.333,23,48,0
22000535,3/1/21,03/01/21_Trail Blazers_Hornets,Final,1610612757,POR,Trail Blazers,1610612766,2020,1610612757,123,0.535,0.7,0.522,26,38,1610612766,Hornets,CHA,111,0.489,0.588,0.441,25,37,1
22000536,3/2/21,03/02/21_Wizards_Grizzlies,Final,1610612764,WAS,Wizards,1610612763,2020,1610612764,111,0.506,0.72,0.355,29,37,1610612763,Grizzlies,MEM,125,0.495,0.783,0.448,26,44,0
22000537,3/2/21,03/02/21_Celtics_Clippers,Final,1610612738,BOS,Celtics,1610612746,2020,1610612738,117,0.488,0.739,0.5,25,43,1610612746,Clippers,LAC,112,0.494,0.889,0.474,28,35,1
22000538,3/2/21,03/02/21_Heat_Hawks,Final,1610612748,MIA,Heat,1610612737,2020,1610612748,80,0.373,0.682,0.273,15,26,1610612737,Hawks,ATL,94,0.479,0.867,0.361,26,47,0
22000541,3/2/21,03/02/21_Spurs_Knicks,Final,1610612759,SAS,Spurs,1610612752,2020,1610612759,119,0.483,0.714,0.429,31,45,1610612752,Knicks,NYK,93,0.407,0.8,0.417,18,41,1
22000540,3/2/21,03/02/21_Bucks_Nuggets,Final,1610612749,MIL,Bucks,1610612743,2020,1610612749,97,0.405,0.71,0.275,22,40,1610612743,Nuggets,DEN,128,0.558,0.917,0.367,28,45,0
22000542,3/2/21,03/02/21_Lakers_Suns,Final,1610612747,LAL,Lakers,1610612756,2020,1610612747,104,0.506,0.765,0.355,18,34,1610612756,Suns,PHX,114,0.494,0.88,0.552,30,35,0
22000539,3/3/21,03/03/21_Raptors_Pistons,Final,1610612761,TOR,Raptors,1610612765,2020,1610612761,105,0.442,0.833,0.333,17,34,1610612765,Pistons,DET,129,0.527,0.619,0.488,39,49,0
22000543,3/3/21,03/03/21_Cavaliers_Pacers,Final,1610612739,CLE,Cavaliers,1610612754,2020,1610612739,111,0.518,0.933,0.393,29,43,1610612754,Pacers,IND,114,0.566,0.75,0.32,27,27,0
22000545,3/3/21,03/03/21_76ers_Jazz,Final,1610612755,PHI,76ers,1610612762,2020,1610612755,131,0.516,0.771,0.32,22,50,1610612762,Jazz,UTA,123,0.44,0.737,0.477,22,52,1
22000546,3/3/21,03/03/21_Rockets_Nets,Final,1610612745,HOU,Rockets,1610612751,2020,1610612745,114,0.418,0.714,0.419,24,37,1610612751,Nets,BKN,132,0.576,0.708,0.486,33,53,0
22000544,3/3/21,03/03/21_Magic_Hawks,Final,1610612753,ORL,Magic,1610612737,2020,1610612753,112,0.429,1,0.371,24,46,1610612737,Hawks,ATL,115,0.447,0.947,0.467,26,42,0
22000547,3/3/21,03/03/21_Timberwolves_Hornets,Final,1610612750,MIN,Timberwolves,1610612766,2020,1610612750,102,0.406,0.833,0.225,25,45,1610612766,Hornets,CHA,135,0.52,0.762,0.436,33,54,0
22000548,3/3/21,03/03/21_Pelicans_Bulls,Final,1610612740,NOP,Pelicans,1610612741,2020,1610612740,124,0.554,0.684,0.273,29,35,1610612741,Bulls,CHI,128,0.511,0.909,0.429,28,45,0
22000549,3/3/21,03/03/21_Mavericks_Thunder,Final,1610612742,DAL,Mavericks,1610612760,2020,1610612742,87,0.386,0.789,0.2,18,53,1610612760,Thunder,OKC,78,0.333,0.647,0.231,13,45,1
22000550,3/3/21,03/03/21_Trail Blazers_Warriors,Final,1610612757,POR,Trail Blazers,1610612744,2020,1610612757,108,0.419,0.846,0.286,15,47,1610612744,Warriors,GSW,106,0.423,0.643,0.357,27,54,1
22000551,3/3/21,03/03/21_Kings_Lakers,Final,1610612758,SAC,Kings,1610612747,2020,1610612758,123,0.6,0.789,0.48,32,30,1610612747,Lakers,LAL,120,0.527,0.714,0.444,27,41,1
22000552,3/4/21,03/04/21_Celtics_Raptors,Final,1610612738,BOS,Celtics,1610612761,2020,1610612738,132,0.608,0.725,0.448,25,39,1610612761,Raptors,TOR,125,0.495,0.824,0.42,36,28,1
22000554,3/4/21,03/04/21_Wizards_Clippers,Final,1610612764,WAS,Wizards,1610612746,2020,1610612764,119,0.455,0.714,0.391,20,41,1610612746,Clippers,LAC,117,0.463,0.926,0.457,24,45,1
22000565,3/4/21,03/04/21_Knicks_Pistons,Final,1610612752,NYK,Knicks,1610612765,2020,1610612752,114,0.542,0.789,0.333,25,47,1610612765,Pistons,DET,104,0.488,0.8,0.389,23,29,1
22000553,3/4/21,03/04/21_Pacers_Nuggets,Final,1610612754,IND,Pacers,1610612743,2020,1610612754,103,0.456,0.583,0.359,27,34,1610612743,Nuggets,DEN,113,0.584,0.688,0.429,27,41,0
22000555,3/4/21,03/04/21_Grizzlies_Bucks,Final,1610612763,MEM,Grizzlies,1610612749,2020,1610612763,111,0.396,0.958,0.235,21,56,1610612749,Bucks,MIL,112,0.442,0.818,0.294,21,52,0
22000557,3/4/21,03/04/21_Pelicans_Heat,Final,1610612740,NOP,Pelicans,1610612748,2020,1610612740,93,0.393,0.8,0.256,28,44,1610612748,Heat,MIA,103,0.493,0.84,0.333,27,41,0
22000556,3/4/21,03/04/21_Spurs_Thunder,Final,1610612759,SAS,Spurs,1610612760,2020,1610612759,102,0.471,1,0.323,23,46,1610612760,Thunder,OKC,107,0.435,0.808,0.3,20,45,0
22000185,3/4/21,03/04/21_Suns_Warriors,Final,1610612756,PHX,Suns,1610612744,2020,1610612756,120,0.51,0.769,0.4,31,52,1610612744,Warriors,GSW,98,0.432,0.625,0.343,22,40,1
22000558,3/4/21,03/04/21_Trail Blazers_Kings,Final,1610612757,POR,Trail Blazers,1610612758,2020,1610612757,123,0.477,0.96,0.395,20,41,1610612758,Kings,SAC,119,0.476,0.625,0.379,25,51,1
22000566,3/10/21,03/10/21_Grizzlies_Wizards,Final,1610612763,MEM,Grizzlies,1610612764,2020,1610612763,127,0.505,0.655,0.348,31,60,1610612764,Wizards,WAS,112,0.4,0.926,0.306,23,39,1
22000567,3/10/21,03/10/21_Mavericks_Spurs,Final,1610612742,DAL,Mavericks,1610612759,2020,1610612742,115,0.518,0.842,0.325,29,51,1610612759,Spurs,SAS,104,0.458,0.8,0.429,18,30,1
22000568,3/11/21,03/11/21_Hornets_Pistons,Final,1610612766,CHA,Hornets,1610612765,2020,1610612766,105,0.4,0.958,0.333,26,45,1610612765,Pistons,DET,102,0.447,0.786,0.326,27,50,1
22000569,3/11/21,03/11/21_Nets_Celtics,Final,1610612751,BKN,Nets,1610612738,2020,1610612751,121,0.477,0.818,0.452,21,45,1610612738,Celtics,BOS,109,0.451,0.636,0.325,22,39,1
22000570,3/11/21,03/11/21_Raptors_Hawks,Final,1610612761,TOR,Raptors,1610612737,2020,1610612761,120,0.438,0.826,0.459,23,50,1610612737,Hawks,ATL,121,0.433,0.8,0.357,20,53,0
22000571,3/11/21,03/11/21_Heat_Magic,Final,1610612748,MIA,Heat,1610612753,2020,1610612748,111,0.451,0.591,0.327,27,44,1610612753,Magic,ORL,103,0.406,0.867,0.353,22,57,1
22000572,3/11/21,03/11/21_Bulls_76ers,Final,1610612741,CHI,Bulls,1610612755,2020,1610612741,105,0.47,0.813,0.483,26,38,1610612755,76ers,PHI,127,0.515,0.733,0.303,25,45,0
22000573,3/11/21,03/11/21_Bucks_Knicks,Final,1610612749,MIL,Bucks,1610612752,2020,1610612749,134,0.575,0.941,0.474,29,43,1610612752,Knicks,NYK,101,0.42,0.667,0.351,19,38,1
22000574,3/11/21,03/11/21_Pelicans_Timberwolves,Final,1610612740,NOP,Pelicans,1610612750,2020,1610612740,105,0.43,0.542,0.188,28,51,1610612750,Timberwolves,MIN,135,0.537,0.875,0.475,28,38,0
22000575,3/11/21,03/11/21_Thunder_Mavericks,Final,1610612760,OKC,Thunder,1610612742,2020,1610612760,116,0.451,0.9,0.5,25,55,1610612742,Mavericks,DAL,108,0.427,0.697,0.441,20,37,1
22000576,3/11/21,03/11/21_Clippers_Warriors,Final,1610612746,LAC,Clippers,1610612744,2020,1610612746,130,0.458,0.828,0.439,23,56,1610612744,Warriors,GSW,104,0.432,0.704,0.25,20,44,1
22000577,3/11/21,03/11/21_Trail Blazers_Suns,Final,1610612757,POR,Trail Blazers,1610612756,2020,1610612757,121,0.457,0.895,0.419,26,41,1610612756,Suns,PHX,127,0.59,0.842,0.542,28,38,0
22000578,3/11/21,03/11/21_Kings_Rockets,Final,1610612758,SAC,Kings,1610612745,2020,1610612758,125,0.489,0.857,0.333,25,53,1610612745,Rockets,HOU,105,0.414,0.706,0.244,24,44,1
22000579,3/12/21,03/12/21_Wizards_76ers,Final,1610612764,WAS,Wizards,1610612755,2020,1610612764,101,0.488,0.591,0.333,19,32,1610612755,76ers,PHI,127,0.544,1,0.524,26,49,0
22000580,3/12/21,03/12/21_Grizzlies_Nuggets,Final,1610612763,MEM,Grizzlies,1610612743,2020,1610612763,102,0.46,1,0.5,27,45,1610612743,Nuggets,DEN,103,0.446,0.727,0.351,27,45,0
22000581,3/12/21,03/12/21_Pelicans_Cavaliers,Final,1610612740,NOP,Pelicans,1610612739,2020,1610612740,116,0.465,0.842,0.25,25,70,1610612739,Cavaliers,CLE,82,0.341,0.75,0.219,13,33,1
22000582,3/12/21,03/12/21_Bulls_Heat,Final,1610612741,CHI,Bulls,1610612748,2020,1610612741,90,0.374,1,0.395,25,49,1610612748,Heat,MIA,101,0.463,0.75,0.343,26,41,0
22000583,3/12/21,03/12/21_Spurs_Magic,Final,1610612759,SAS,Spurs,1610612753,2020,1610612759,104,0.449,0.778,0.345,24,45,1610612753,Magic,ORL,77,0.363,0.75,0.263,17,46,1
22000584,3/12/21,03/12/21_Jazz_Rockets,Final,1610612762,UTA,Jazz,1610612745,2020,1610612762,114,0.481,0.84,0.375,24,50,1610612745,Rockets,HOU,99,0.369,0.615,0.209,15,50,1
22000585,3/12/21,03/12/21_Lakers_Pacers,Final,1610612747,LAL,Lakers,1610612754,2020,1610612747,105,0.447,0.769,0.318,20,44,1610612754,Pacers,IND,100,0.42,0.857,0.222,22,44,1
22000586,3/13/21,03/13/21_Thunder_Knicks,Final,1610612760,OKC,Thunder,1610612752,2020,1610612760,97,0.487,0.714,0.25,22,40,1610612752,Knicks,NYK,119,0.489,0.773,0.4,23,44,0
22000587,3/13/21,03/13/21_Nets_Pistons,Final,1610612751,BKN,Nets,1610612765,2020,1610612751,100,0.488,0.727,0.222,22,35,1610612765,Pistons,DET,95,0.404,0.75,0.25,26,46,1
22000588,3/13/21,03/13/21_Hornets_Raptors,Final,1610612766,CHA,Hornets,1610612761,2020,1610612766,114,0.481,0.789,0.429,30,51,1610612761,Raptors,TOR,104,0.385,0.833,0.326,25,47,1
22000589,3/13/21,03/13/21_Wizards_Bucks,Final,1610612764,WAS,Wizards,1610612749,2020,1610612764,119,0.457,0.773,0.39,25,41,1610612749,Bucks,MIL,125,0.434,0.88,0.378,33,57,0
22000590,3/13/21,03/13/21_Hawks_Kings,Final,1610612737,ATL,Hawks,1610612758,2020,1610612737,121,0.512,0.697,0.364,21,45,1610612758,Kings,SAC,106,0.439,0.813,0.194,27,47,1
22000591,3/13/21,03/13/21_Timberwolves_Trail Blazers,Final,1610612750,MIN,Timberwolves,1610612757,2020,1610612750,121,0.512,0.742,0.385,23,56,1610612757,Trail Blazers,POR,125,0.483,0.867,0.325,26,34,0
22000194,3/13/21,03/13/21_Suns_Pacers,Final,1610612756,PHX,Suns,1610612754,2020,1610612756,111,0.473,0.765,0.387,28,40,1610612754,Pacers,IND,122,0.529,0.81,0.464,25,45,0
22000592,3/13/21,03/13/21_Nuggets_Mavericks,Final,1610612743,DEN,Nuggets,1610612742,2020,1610612743,103,0.411,0.722,0.39,27,42,1610612742,Mavericks,DAL,116,0.488,0.875,0.391,26,48,0
22000593,3/14/21,03/14/21_Thunder_Grizzlies,Final,1610612760,OKC,Thunder,1610612763,2020,1610612760,128,0.575,0.824,0.516,26,46,1610612763,Grizzlies,MEM,122,0.511,0.724,0.318,27,32,1
22000594,3/14/21,03/14/21_Warriors_Jazz,Final,1610612744,GSW,Warriors,1610612762,2020,1610612744,131,0.562,0.833,0.516,33,40,1610612762,Jazz,UTA,119,0.441,0.759,0.341,24,51,1
22000595,3/14/21,03/14/21_76ers_Spurs,Final,1610612755,PHI,76ers,1610612759,2020,1610612755,134,0.571,0.636,0.517,35,54,1610612759,Spurs,SAS,99,0.424,0.742,0.19,20,32,1
22000596,3/14/21,03/14/21_Magic_Heat,Final,1610612753,ORL,Magic,1610612748,2020,1610612753,97,0.44,0.714,0.4,25,45,1610612748,Heat,MIA,102,0.416,0.933,0.28,28,43,0
22000597,3/14/21,03/14/21_Hawks_Cavaliers,Final,1610612737,ATL,Hawks,1610612739,2020,1610612737,100,0.451,0.923,0.414,21,49,1610612739,Cavaliers,CLE,82,0.383,0.522,0.267,19,34,1
22000598,3/14/21,03/14/21_Rockets_Celtics,Final,1610612745,HOU,Rockets,1610612738,2020,1610612745,107,0.385,0.677,0.32,23,37,1610612738,Celtics,BOS,134,0.554,0.667,0.486,29,55,0
22000599,3/14/21,03/14/21_Timberwolves_Trail Blazers,Final,1610612750,MIN,Timberwolves,1610612757,2020,1610612750,114,0.493,0.744,0.342,24,45,1610612757,Trail Blazers,POR,112,0.438,0.81,0.378,22,42,1
22000600,3/14/21,03/14/21_Bulls_Raptors,Final,1610612741,CHI,Bulls,1610612761,2020,1610612741,118,0.454,0.783,0.273,35,60,1610612761,Raptors,TOR,95,0.378,0.714,0.267,23,38,1
22000601,3/14/21,03/14/21_Pelicans_Clippers,Final,1610612740,NOP,Pelicans,1610612746,2020,1610612740,135,0.654,0.81,0.462,38,40,1610612746,Clippers,LAC,115,0.457,0.842,0.349,23,32,1
22000602,3/15/21,03/15/21_Hornets_Kings,Final,1610612766,CHA,Hornets,1610612758,2020,1610612766,122,0.479,0.8,0.4,30,46,1610612758,Kings,SAC,116,0.558,0.647,0.29,28,44,1
22000603,3/15/21,03/15/21_Wizards_Bucks,Final,1610612764,WAS,Wizards,1610612749,2020,1610612764,122,0.506,0.75,0.421,34,33,1610612749,Bucks,MIL,133,0.553,0.947,0.393,29,46,0
22000428,3/15/21,03/15/21_Pistons_Spurs,Final,1610612765,DET,Pistons,1610612759,2020,1610612765,99,0.47,0.56,0.28,22,34,1610612759,Spurs,SAS,109,0.566,0.6,0.48,29,45,0
22000604,3/15/21,03/15/21_Nets_Knicks,Final,1610612751,BKN,Nets,1610612752,2020,1610612751,117,0.579,0.773,0.414,29,41,1610612752,Knicks,NYK,112,0.402,0.852,0.357,16,40,1
22000605,3/15/21,03/15/21_Mavericks_Clippers,Final,1610612742,DAL,Mavericks,1610612746,2020,1610612742,99,0.494,0.8,0.415,24,33,1610612746,Clippers,LAC,109,0.5,0.818,0.438,23,46,0
22000606,3/15/21,03/15/21_Nuggets_Pacers,Final,1610612743,DEN,Nuggets,1610612754,2020,1610612743,121,0.464,0.842,0.536,32,54,1610612754,Pacers,IND,106,0.433,0.846,0.405,28,39,1
22000607,3/15/21,03/15/21_Suns_Grizzlies,Final,1610612756,PHX,Suns,1610612763,2020,1610612756,122,0.566,0.889,0.4,28,42,1610612763,Grizzlies,MEM,99,0.437,0.692,0.217,15,39,1
22000608,3/15/21,03/15/21_Warriors_Lakers,Final,1610612744,GSW,Warriors,1610612747,2020,1610612744,97,0.43,0.667,0.351,24,30,1610612747,Lakers,LAL,128,0.628,0.76,0.407,36,46,0
22000609,3/16/21,03/16/21_Celtics_Jazz,Final,1610612738,BOS,Celtics,1610612762,2020,1610612738,109,0.49,0.75,0.345,28,45,1610612762,Jazz,UTA,117,0.475,0.917,0.442,23,38,0
22000610,3/16/21,03/16/21_Heat_Cavaliers,Final,1610612748,MIA,Heat,1610612739,2020,1610612748,113,0.494,0.905,0.37,30,48,1610612739,Cavaliers,CLE,98,0.453,0.714,0.286,23,42,1
22000611,3/16/21,03/16/21_76ers_Knicks,Final,1610612755,PHI,76ers,1610612752,2020,1610612755,99,0.411,0.737,0.344,19,50,1610612752,Knicks,NYK,96,0.44,0.636,0.333,19,47,1
22000612,3/16/21,03/16/21_Bulls_Thunder,Final,1610612741,CHI,Bulls,1610612760,2020,1610612741,123,0.511,0.833,0.333,24,42,1610612760,Thunder,OKC,102,0.467,0.846,0.35,16,43,1
22000613,3/16/21,03/16/21_Rockets_Hawks,Final,1610612745,HOU,Rockets,1610612737,2020,1610612745,107,0.477,0.769,0.382,27,37,1610612737,Hawks,ATL,119,0.512,0.875,0.459,32,38,0
22000614,3/16/21,03/16/21_Trail Blazers_Pelicans,Final,1610612757,POR,Trail Blazers,1610612740,2020,1610612757,125,0.521,1,0.419,20,32,1610612740,Pelicans,NOP,124,0.523,0.8,0.485,38,41,1
22000615,3/16/21,03/16/21_Lakers_Timberwolves,Final,1610612747,LAL,Lakers,1610612750,2020,1610612747,137,0.575,0.857,0.5,37,43,1610612750,Timberwolves,MIN,121,0.522,0.727,0.314,28,34,1
22000616,3/17/21,03/17/21_Pistons_Raptors,Final,1610612765,DET,Pistons,1610612761,2020,1610612765,116,0.507,0.875,0.414,23,54,1610612761,Raptors,TOR,112,0.43,0.765,0.3,27,30,1
22000617,3/17/21,03/17/21_Pacers_Nets,Final,1610612754,IND,Pacers,1610612751,2020,1610612754,115,0.512,0.8,0.281,29,34,1610612751,Nets,BKN,124,0.483,0.775,0.333,22,50,0
22000618,3/17/21,03/17/21_76ers_Bucks,Final,1610612755,PHI,76ers,1610612749,2020,1610612755,105,0.394,0.625,0.341,28,59,1610612749,Bucks,MIL,109,0.406,0.75,0.231,22,58,0
22000619,3/17/21,03/17/21_Wizards_Kings,Final,1610612764,WAS,Wizards,1610612758,2020,1610612764,119,0.489,0.821,0.16,25,52,1610612758,Kings,SAC,121,0.441,0.829,0.303,25,38,0
22000620,3/17/21,03/17/21_Cavaliers_Celtics,Final,1610612739,CLE,Cavaliers,1610612738,2020,1610612739,117,0.541,0.818,0.435,23,40,1610612738,Celtics,BOS,110,0.455,0.69,0.263,19,40,1
22000621,3/17/21,03/17/21_Bulls_Spurs,Final,1610612741,CHI,Bulls,1610612759,2020,1610612741,99,0.44,0.889,0.333,24,51,1610612759,Spurs,SAS,106,0.427,0.733,0.258,19,46,0
22000622,3/17/21,03/17/21_Rockets_Warriors,Final,1610612745,HOU,Rockets,1610612744,2020,1610612745,94,0.413,0.525,0.259,19,48,1610612744,Warriors,GSW,108,0.456,0.833,0.356,32,48,0
22000623,3/17/21,03/17/21_Grizzlies_Heat,Final,1610612763,MEM,Grizzlies,1610612748,2020,1610612763,89,0.353,0.76,0.238,22,50,1610612748,Heat,MIA,85,0.36,0.722,0.235,17,51,1
22000624,3/17/21,03/17/21_Nuggets_Hornets,Final,1610612743,DEN,Nuggets,1610612766,2020,1610612743,129,0.578,0.692,0.364,37,48,1610612766,Hornets,CHA,104,0.45,0.714,0.316,25,33,1
22000625,3/17/21,03/17/21_Mavericks_Clippers,Final,1610612742,DAL,Mavericks,1610612746,2020,1610612742,105,0.506,0.833,0.441,14,43,1610612746,Clippers,LAC,89,0.42,0.545,0.281,22,37,1
22000166,3/18/21,03/18/21_Wizards_Jazz,Final,1610612764,WAS,Wizards,1610612762,2020,1610612764,131,0.547,0.789,0.412,23,43,1610612762,Jazz,UTA,122,0.458,0.571,0.375,19,47,1
22000626,3/18/21,03/18/21_Hawks_Thunder,Final,1610612737,ATL,Hawks,1610612760,2020,1610612737,116,0.54,0.846,0.333,26,50,1610612760,Thunder,OKC,93,0.366,0.75,0.382,18,38,1
22000627,3/18/21,03/18/21_Knicks_Magic,Final,1610612752,NYK,Knicks,1610612753,2020,1610612752,94,0.43,0.545,0.412,24,43,1610612753,Magic,ORL,93,0.427,0.813,0.294,21,49,1
22000628,3/18/21,03/18/21_Suns_Timberwolves,Final,1610612756,PHX,Suns,1610612750,2020,1610612756,119,0.529,0.737,0.417,29,47,1610612750,Timberwolves,MIN,123,0.473,0.686,0.324,22,38,0
22000629,3/18/21,03/18/21_Trail Blazers_Pelicans,Final,1610612757,POR,Trail Blazers,1610612740,2020,1610612757,101,0.379,0.84,0.326,11,50,1610612740,Pelicans,NOP,93,0.398,0.68,0.27,24,44,1
22000630,3/18/21,03/18/21_Lakers_Hornets,Final,1610612747,LAL,Lakers,1610612766,2020,1610612747,116,0.478,0.75,0.333,23,48,1610612766,Hornets,CHA,105,0.494,0.6,0.379,26,44,1
22000435,3/19/21,03/19/21_Cavaliers_Spurs,Final,1610612739,CLE,Cavaliers,1610612759,2020,1610612739,110,0.438,0.781,0.259,19,47,1610612759,Spurs,SAS,116,0.466,0.818,0.389,19,51,0
22000631,3/19/21,03/19/21_Celtics_Kings,Final,1610612738,BOS,Celtics,1610612758,2020,1610612738,96,0.429,0.857,0.387,22,45,1610612758,Kings,SAC,107,0.457,0.808,0.4,22,45,0
22000632,3/19/21,03/19/21_Heat_Pacers,Final,1610612748,MIA,Heat,1610612754,2020,1610612748,110,0.446,0.95,0.265,22,36,1610612754,Pacers,IND,137,0.584,0.684,0.556,38,47,0
22000633,3/19/21,03/19/21_Magic_Nets,Final,1610612753,ORL,Magic,1610612751,2020,1610612753,121,0.512,0.7,0.525,26,44,1610612751,Nets,BKN,113,0.473,0.739,0.27,24,39,1
22000634,3/19/21,03/19/21_Raptors_Jazz,Final,1610612761,TOR,Raptors,1610612762,2020,1610612761,112,0.482,0.786,0.477,31,31,1610612762,Jazz,UTA,115,0.459,0.854,0.324,21,48,0
22000635,3/19/21,03/19/21_Rockets_Pistons,Final,1610612745,HOU,Rockets,1610612765,2020,1610612745,100,0.443,0.813,0.281,21,38,1610612765,Pistons,DET,113,0.435,0.893,0.483,28,49,0
22000636,3/19/21,03/19/21_Grizzlies_Warriors,Final,1610612763,MEM,Grizzlies,1610612744,2020,1610612763,103,0.464,0.81,0.308,24,46,1610612744,Warriors,GSW,116,0.484,0.722,0.366,31,43,0
22000637,3/19/21,03/19/21_Nuggets_Bulls,Final,1610612743,DEN,Nuggets,1610612741,2020,1610612743,131,0.527,0.778,0.412,29,43,1610612741,Bulls,CHI,127,0.522,0.696,0.486,32,42,1
22000638,3/19/21,03/19/21_Suns_Timberwolves,Final,1610612756,PHX,Suns,1610612750,2020,1610612756,113,0.5,0.765,0.519,29,40,1610612750,Timberwolves,MIN,101,0.468,0.778,0.371,22,39,1
22000639,3/19/21,03/19/21_Trail Blazers_Mavericks,Final,1610612757,POR,Trail Blazers,1610612742,2020,1610612757,125,0.473,0.882,0.468,17,43,1610612742,Mavericks,DAL,119,0.543,0.923,0.452,25,39,1
22000640,3/20/21,03/20/21_Lakers_Hawks,Final,1610612747,LAL,Lakers,1610612737,2020,1610612747,94,0.42,0.75,0.308,18,52,1610612737,Hawks,ATL,99,0.398,0.889,0.351,26,49,0
22000641,3/20/21,03/20/21_76ers_Kings,Final,1610612755,PHI,76ers,1610612758,2020,1610612755,129,0.558,0.759,0.478,24,51,1610612758,Kings,SAC,105,0.459,0.63,0.357,28,34,1
22000642,3/20/21,03/20/21_Grizzlies_Warriors,Final,1610612763,MEM,Grizzlies,1610612744,2020,1610612763,111,0.389,0.871,0.313,25,60,1610612744,Warriors,GSW,103,0.344,0.824,0.317,23,46,1
22000643,3/20/21,03/20/21_Bucks_Spurs,Final,1610612749,MIL,Bucks,1610612759,2020,1610612749,120,0.489,0.889,0.368,24,49,1610612759,Spurs,SAS,113,0.479,0.9,0.364,29,41,1
22000644,3/20/21,03/20/21_Clippers_Hornets,Final,1610612746,LAC,Clippers,1610612766,2020,1610612746,125,0.523,1,0.353,26,42,1610612766,Hornets,CHA,98,0.388,0.75,0.366,25,39,1
22000645,3/21/21,03/21/21_Heat_Pacers,Final,1610612748,MIA,Heat,1610612754,2020,1610612748,106,0.402,0.826,0.243,27,51,1610612754,Pacers,IND,109,0.388,0.9,0.333,27,50,0
22000016,3/21/21,03/21/21_Rockets_Thunder,Final,1610612745,HOU,Rockets,1610612760,2020,1610612745,112,0.494,0.741,0.368,22,38,1610612760,Thunder,OKC,114,0.462,0.68,0.333,22,52,0
22000646,3/21/21,03/21/21_Nuggets_Pelicans,Final,1610612743,DEN,Nuggets,1610612740,2020,1610612743,108,0.5,0.8,0.353,30,37,1610612740,Pelicans,NOP,113,0.482,0.767,0.286,26,45,0
22000167,3/21/21,03/21/21_Celtics_Magic,Final,1610612738,BOS,Celtics,1610612753,2020,1610612738,112,0.455,1,0.426,27,45,1610612753,Magic,ORL,96,0.381,0.7,0.324,20,44,1
22000647,3/21/21,03/21/21_Nets_Wizards,Final,1610612751,BKN,Nets,1610612764,2020,1610612751,113,0.489,0.727,0.31,24,35,1610612764,Wizards,WAS,106,0.532,0.789,0.333,24,43,1
22000648,3/21/21,03/21/21_Cavaliers_Raptors,Final,1610612739,CLE,Cavaliers,1610612761,2020,1610612739,116,0.506,0.75,0.515,29,54,1610612761,Raptors,TOR,105,0.389,0.842,0.326,19,37,1
22000649,3/21/21,03/21/21_Pistons_Bulls,Final,1610612765,DET,Pistons,1610612741,2020,1610612765,86,0.39,0.72,0.16,20,37,1610612741,Bulls,CHI,100,0.463,0.857,0.5,26,52,0
22000650,3/21/21,03/21/21_Knicks_76ers,Final,1610612752,NYK,Knicks,1610612755,2020,1610612752,100,0.432,0.565,0.458,16,44,1610612755,76ers,PHI,101,0.463,0.609,0.44,19,44,0
22000651,3/21/21,03/21/21_Suns_Lakers,Final,1610612756,PHX,Suns,1610612747,2020,1610612756,111,0.483,0.783,0.281,30,51,1610612747,Lakers,LAL,94,0.412,0.679,0.2,20,41,1
22000652,3/21/21,03/21/21_Trail Blazers_Mavericks,Final,1610612757,POR,Trail Blazers,1610612742,2020,1610612757,92,0.382,0.789,0.22,17,33,1610612742,Mavericks,DAL,132,0.558,0.85,0.514,23,52,0
22000653,3/22/21,03/22/21_Cavaliers_Kings,Final,1610612739,CLE,Cavaliers,1610612758,2020,1610612739,105,0.427,0.826,0.235,22,39,1610612758,Kings,SAC,119,0.544,0.667,0.433,26,49,0
22000654,3/22/21,03/22/21_Timberwolves_Thunder,Final,1610612750,MIN,Timberwolves,1610612760,2020,1610612750,103,0.413,0.722,0.359,24,42,1610612760,Thunder,OKC,112,0.471,0.9,0.568,27,47,0
22000655,3/22/21,03/22/21_Spurs_Hornets,Final,1610612759,SAS,Spurs,1610612766,2020,1610612759,97,0.462,0.824,0.344,17,38,1610612766,Hornets,CHA,100,0.42,0.87,0.375,27,40,0
22000656,3/22/21,03/22/21_Bulls_Jazz,Final,1610612741,CHI,Bulls,1610612762,2020,1610612741,95,0.406,0.917,0.231,21,49,1610612762,Jazz,UTA,120,0.489,0.867,0.436,25,46,0
22000657,3/22/21,03/22/21_Rockets_Raptors,Final,1610612745,HOU,Rockets,1610612761,2020,1610612745,117,0.456,0.808,0.389,28,47,1610612761,Raptors,TOR,99,0.425,0.789,0.25,19,44,1
